2026-07-28T15:11:29+08:00,5720, 100;
2026-07-28T15:11:30+08:00,5720, 100;
2026-07-28T15:11:31+08:00,5720, 100;
2026-07-28T15:11:32+08:00,5720, 100;
2026-07-28T15:11:33+08:00,5720, 100;
2026-07-28T15:11:34+08:00,5720, 100;
2026-07-28T15:11:35+08:00,5720, 100;
2026-07-28T15:11:36+08:00,5720, 100;
2026-07-28T15:11:37+08:00,6280, 100;
2026-07-28T15:11:38+08:00,6280, 100;
2026-07-28T15:11:39+08:00,6280, 100;
2026-07-28T15:11:40+08:00,4224, 99;
2026-07-28T15:11:41+08:00,4288, 79;
2026-07-28T15:11:42+08:00,8768, 100;
2026-07-28T15:11:43+08:00,8768, 100;
2026-07-28T15:11:44+08:00,8768, 100;
2026-07-28T15:11:45+08:00,8768, 100;
2026-07-28T15:11:46+08:00,8768, 100;
2026-07-28T15:11:47+08:00,8768, 100;
2026-07-28T15:11:48+08:00,8768, 100;
2026-07-28T15:11:49+08:00,8768, 100;
2026-07-28T15:11:50+08:00,8768, 100;
2026-07-28T15:11:51+08:00,8768, 100;
2026-07-28T15:11:52+08:00,8768, 100;
2026-07-28T15:11:53+08:00,8768, 100;
2026-07-28T15:11:54+08:00,8768, 100;
2026-07-28T15:11:55+08:00,8768, 100;
2026-07-28T15:11:56+08:00,8768, 100;
2026-07-28T15:11:57+08:00,8768, 99;
2026-07-28T15:11:58+08:00,8768, 100;
2026-07-28T15:11:59+08:00,8768, 100;
2026-07-28T15:12:00+08:00,8768, 100;
2026-07-28T15:12:01+08:00,8768, 100;
2026-07-28T15:12:02+08:00,8768, 100;
2026-07-28T15:12:03+08:00,8768, 100;
2026-07-28T15:12:04+08:00,8768, 100;
2026-07-28T15:12:05+08:00,8768, 100;
2026-07-28T15:12:06+08:00,8768, 99;
2026-07-28T15:12:07+08:00,8768, 100;
2026-07-28T15:12:08+08:00,8768, 100;
2026-07-28T15:12:09+08:00,8768, 100;
2026-07-28T15:12:10+08:00,8768, 100;
2026-07-28T15:12:11+08:00,8768, 100;
2026-07-28T15:12:13+08:00,8768, 100;
2026-07-28T15:12:14+08:00,8768, 100;
2026-07-28T15:12:15+08:00,8768, 100;
2026-07-28T15:12:16+08:00,8768, 99;
2026-07-28T15:12:17+08:00,8768, 99;
2026-07-28T15:12:18+08:00,8768, 100;
2026-07-28T15:12:19+08:00,8768, 100;
2026-07-28T15:12:20+08:00,8768, 100;
2026-07-28T15:12:21+08:00,8768, 100;
2026-07-28T15:12:22+08:00,8768, 100;
2026-07-28T15:12:23+08:00,8768, 100;
2026-07-28T15:12:24+08:00,8768, 100;
2026-07-28T15:12:25+08:00,8768, 100;
2026-07-28T15:12:26+08:00,8768, 100;
2026-07-28T15:12:27+08:00,8768, 100;
2026-07-28T15:12:28+08:00,8768, 100;
2026-07-28T15:12:29+08:00,8768, 100;
2026-07-28T15:12:30+08:00,8768, 100;
2026-07-28T15:12:31+08:00,8768, 100;
2026-07-28T15:12:32+08:00,8768, 100;
2026-07-28T15:12:33+08:00,8768, 100;
2026-07-28T15:12:34+08:00,8768, 100;
2026-07-28T15:12:35+08:00,8768, 100;
2026-07-28T15:12:36+08:00,8768, 100;
2026-07-28T15:12:37+08:00,8768, 100;
2026-07-28T15:12:38+08:00,8768, 100;
2026-07-28T15:12:39+08:00,8768, 100;
2026-07-28T15:12:40+08:00,8768, 100;
2026-07-28T15:12:41+08:00,8768, 100;
2026-07-28T15:12:42+08:00,8768, 100;
2026-07-28T15:12:43+08:00,8768, 100;
2026-07-28T15:12:44+08:00,8768, 100;
2026-07-28T15:12:45+08:00,8768, 100;
2026-07-28T15:12:46+08:00,8768, 100;
2026-07-28T15:12:47+08:00,8768, 100;
2026-07-28T15:12:48+08:00,8768, 100;
2026-07-28T15:12:49+08:00,8768, 100;
2026-07-28T15:12:50+08:00,8768, 100;
2026-07-28T15:12:51+08:00,8768, 100;
2026-07-28T15:12:52+08:00,8768, 100;
2026-07-28T15:12:53+08:00,8768, 100;
2026-07-28T15:12:54+08:00,8768, 100;
2026-07-28T15:12:55+08:00,8768, 100;
2026-07-28T15:12:56+08:00,8768, 100;
2026-07-28T15:12:57+08:00,8768, 100;
2026-07-28T15:12:58+08:00,8768, 100;
2026-07-28T15:12:59+08:00,8768, 100;
2026-07-28T15:13:00+08:00,8768, 100;
2026-07-28T15:13:01+08:00,8768, 100;
2026-07-28T15:13:02+08:00,8768, 100;
2026-07-28T15:13:03+08:00,8768, 100;
2026-07-28T15:13:04+08:00,8768, 100;
2026-07-28T15:13:05+08:00,8768, 100;
2026-07-28T15:13:06+08:00,8768, 100;
2026-07-28T15:13:07+08:00,8768, 100;
2026-07-28T15:13:09+08:00,8768, 100;
2026-07-28T15:13:10+08:00,8768, 100;
2026-07-28T15:13:11+08:00,8768, 100;
2026-07-28T15:13:12+08:00,8768, 100;
2026-07-28T15:13:13+08:00,8768, 100;
2026-07-28T15:13:14+08:00,8768, 100;
2026-07-28T15:13:15+08:00,8768, 100;
2026-07-28T15:13:16+08:00,8768, 100;
2026-07-28T15:13:17+08:00,8768, 100;
2026-07-28T15:13:18+08:00,8768, 100;
2026-07-28T15:13:19+08:00,8768, 100;
2026-07-28T15:13:20+08:00,8768, 100;
2026-07-28T15:13:21+08:00,8768, 100;
2026-07-28T15:13:22+08:00,8768, 100;
2026-07-28T15:13:23+08:00,8768, 100;
2026-07-28T15:13:24+08:00,8768, 100;
2026-07-28T15:13:25+08:00,8768, 100;
2026-07-28T15:13:26+08:00,8768, 100;
2026-07-28T15:13:27+08:00,8768, 100;
2026-07-28T15:13:28+08:00,8768, 100;
2026-07-28T15:13:29+08:00,8768, 100;
2026-07-28T15:13:30+08:00,8768, 100;
2026-07-28T15:13:31+08:00,8768, 100;
2026-07-28T15:13:32+08:00,8768, 100;
2026-07-28T15:13:33+08:00,8768, 100;
2026-07-28T15:13:34+08:00,8768, 100;
2026-07-28T15:13:35+08:00,8768, 100;
2026-07-28T15:13:36+08:00,8768, 100;
2026-07-28T15:13:37+08:00,8768, 100;
2026-07-28T15:13:38+08:00,8768, 100;
2026-07-28T15:13:39+08:00,8768, 100;
2026-07-28T15:13:40+08:00,8768, 100;
2026-07-28T15:13:41+08:00,8768, 100;
2026-07-28T15:13:42+08:00,8768, 100;
2026-07-28T15:13:43+08:00,8768, 100;
2026-07-28T15:13:44+08:00,8768, 100;
2026-07-28T15:13:45+08:00,8768, 100;
2026-07-28T15:13:46+08:00,8768, 100;
2026-07-28T15:13:47+08:00,8768, 100;
2026-07-28T15:13:48+08:00,8768, 100;
2026-07-28T15:13:49+08:00,8768, 100;
2026-07-28T15:13:50+08:00,8768, 100;
2026-07-28T15:13:51+08:00,8768, 100;
2026-07-28T15:13:52+08:00,8768, 100;
2026-07-28T15:13:53+08:00,8768, 100;
2026-07-28T15:13:54+08:00,8768, 100;
2026-07-28T15:13:55+08:00,8768, 100;
2026-07-28T15:13:56+08:00,8768, 100;
2026-07-28T15:13:57+08:00,8768, 100;
2026-07-28T15:13:58+08:00,8768, 100;
2026-07-28T15:13:59+08:00,8768, 100;
2026-07-28T15:14:00+08:00,8768, 100;
2026-07-28T15:14:01+08:00,8768, 100;
2026-07-28T15:14:02+08:00,8768, 100;
2026-07-28T15:14:03+08:00,8768, 100;
2026-07-28T15:14:05+08:00,8768, 100;
2026-07-28T15:14:06+08:00,8768, 100;
2026-07-28T15:14:07+08:00,8768, 100;
2026-07-28T15:14:08+08:00,8768, 100;
2026-07-28T15:14:09+08:00,8768, 100;
2026-07-28T15:14:10+08:00,8768, 100;
2026-07-28T15:14:11+08:00,8768, 100;
2026-07-28T15:14:12+08:00,8768, 100;
2026-07-28T15:14:13+08:00,8768, 100;
2026-07-28T15:14:14+08:00,8768, 100;
2026-07-28T15:14:15+08:00,8768, 100;
2026-07-28T15:14:16+08:00,8768, 100;
2026-07-28T15:14:17+08:00,8768, 100;
2026-07-28T15:14:18+08:00,8768, 100;
2026-07-28T15:14:19+08:00,8768, 100;
2026-07-28T15:14:20+08:00,8768, 100;
2026-07-28T15:14:21+08:00,8768, 100;
2026-07-28T15:14:22+08:00,8768, 100;
2026-07-28T15:14:23+08:00,8768, 100;
2026-07-28T15:14:24+08:00,8768, 100;
2026-07-28T15:14:25+08:00,8768, 100;
2026-07-28T15:14:26+08:00,8768, 100;
2026-07-28T15:14:27+08:00,8768, 100;
2026-07-28T15:14:28+08:00,8768, 100;
2026-07-28T15:14:29+08:00,8768, 100;
2026-07-28T15:14:30+08:00,8768, 100;
2026-07-28T15:14:31+08:00,8768, 100;
2026-07-28T15:14:32+08:00,8768, 100;
2026-07-28T15:14:33+08:00,8768, 100;
2026-07-28T15:14:34+08:00,8768, 100;
2026-07-28T15:14:35+08:00,8768, 100;
2026-07-28T15:14:36+08:00,8768, 100;
2026-07-28T15:14:37+08:00,8768, 100;
2026-07-28T15:14:38+08:00,8768, 100;
2026-07-28T15:14:39+08:00,8768, 100;
2026-07-28T15:14:40+08:00,8768, 100;
2026-07-28T15:14:41+08:00,8768, 100;
2026-07-28T15:14:42+08:00,8768, 100;
2026-07-28T15:14:43+08:00,8768, 100;
2026-07-28T15:14:44+08:00,8768, 100;
2026-07-28T15:14:45+08:00,8768, 100;
2026-07-28T15:14:46+08:00,8768, 100;
2026-07-28T15:14:47+08:00,8768, 100;
2026-07-28T15:14:48+08:00,8768, 100;
2026-07-28T15:14:49+08:00,8768, 100;
2026-07-28T15:14:50+08:00,8768, 100;
2026-07-28T15:14:51+08:00,8768, 100;
2026-07-28T15:14:52+08:00,8768, 100;
2026-07-28T15:14:53+08:00,8768, 100;
2026-07-28T15:14:54+08:00,8768, 100;
2026-07-28T15:14:55+08:00,8768, 100;
2026-07-28T15:14:56+08:00,8768, 100;
2026-07-28T15:14:57+08:00,8768, 100;
2026-07-28T15:14:58+08:00,8768, 100;
2026-07-28T15:14:59+08:00,8768, 100;
2026-07-28T15:15:01+08:00,8768, 100;
2026-07-28T15:15:02+08:00,8768, 100;
2026-07-28T15:15:03+08:00,8768, 100;
2026-07-28T15:15:04+08:00,8768, 100;
2026-07-28T15:15:05+08:00,8768, 100;
2026-07-28T15:15:06+08:00,8768, 100;
2026-07-28T15:15:07+08:00,8768, 100;
2026-07-28T15:15:08+08:00,8768, 100;
2026-07-28T15:15:09+08:00,8768, 100;
2026-07-28T15:15:10+08:00,8768, 100;
2026-07-28T15:15:11+08:00,8768, 100;
2026-07-28T15:15:12+08:00,8768, 100;
2026-07-28T15:15:13+08:00,8768, 100;
2026-07-28T15:15:14+08:00,8768, 100;
2026-07-28T15:15:15+08:00,8768, 100;
2026-07-28T15:15:16+08:00,8768, 100;
2026-07-28T15:15:17+08:00,8768, 100;
2026-07-28T15:15:18+08:00,8768, 100;
2026-07-28T15:15:19+08:00,8768, 100;
2026-07-28T15:15:20+08:00,8768, 100;
2026-07-28T15:15:21+08:00,8768, 100;
2026-07-28T15:15:22+08:00,8768, 100;
2026-07-28T15:15:23+08:00,8768, 100;
2026-07-28T15:15:24+08:00,8768, 100;
2026-07-28T15:15:25+08:00,8768, 100;
2026-07-28T15:15:26+08:00,8768, 100;
2026-07-28T15:15:27+08:00,8768, 100;
2026-07-28T15:15:28+08:00,8768, 100;
2026-07-28T15:15:29+08:00,8768, 100;
2026-07-28T15:15:30+08:00,8768, 100;
2026-07-28T15:15:31+08:00,8768, 100;
2026-07-28T15:15:32+08:00,8768, 100;
2026-07-28T15:15:33+08:00,8768, 100;
2026-07-28T15:15:34+08:00,8768, 100;
2026-07-28T15:15:35+08:00,8768, 100;
2026-07-28T15:15:36+08:00,8768, 100;
2026-07-28T15:15:37+08:00,8768, 100;
2026-07-28T15:15:38+08:00,8768, 100;
2026-07-28T15:15:39+08:00,8768, 100;
2026-07-28T15:15:40+08:00,8768, 100;
2026-07-28T15:15:41+08:00,8768, 100;
2026-07-28T15:15:42+08:00,8768, 100;
2026-07-28T15:15:43+08:00,8768, 100;
2026-07-28T15:15:44+08:00,8768, 100;
2026-07-28T15:15:45+08:00,8768, 100;
2026-07-28T15:15:46+08:00,8768, 100;
2026-07-28T15:15:47+08:00,8768, 100;
2026-07-28T15:15:48+08:00,8768, 100;
2026-07-28T15:15:49+08:00,8768, 100;
2026-07-28T15:15:50+08:00,8768, 100;
2026-07-28T15:15:51+08:00,8768, 100;
2026-07-28T15:15:52+08:00,8768, 100;
2026-07-28T15:15:53+08:00,8768, 100;
2026-07-28T15:15:54+08:00,8768, 100;
2026-07-28T15:15:55+08:00,8768, 100;
2026-07-28T15:15:57+08:00,8768, 100;
2026-07-28T15:15:58+08:00,8768, 100;
2026-07-28T15:15:59+08:00,8768, 100;
2026-07-28T15:16:00+08:00,8768, 100;
2026-07-28T15:16:01+08:00,8768, 100;
2026-07-28T15:16:02+08:00,8768, 100;
2026-07-28T15:16:03+08:00,8768, 100;
2026-07-28T15:16:04+08:00,8768, 100;
2026-07-28T15:16:05+08:00,8768, 100;
2026-07-28T15:16:06+08:00,8768, 100;
2026-07-28T15:16:07+08:00,8768, 100;
2026-07-28T15:16:08+08:00,8768, 100;
2026-07-28T15:16:09+08:00,8768, 100;
2026-07-28T15:16:10+08:00,8768, 100;
2026-07-28T15:16:11+08:00,8768, 100;
2026-07-28T15:16:12+08:00,8768, 100;
2026-07-28T15:16:13+08:00,8768, 100;
2026-07-28T15:16:14+08:00,8768, 100;
2026-07-28T15:16:15+08:00,8768, 100;
2026-07-28T15:16:16+08:00,8768, 100;
2026-07-28T15:16:17+08:00,8768, 100;
2026-07-28T15:16:18+08:00,8768, 100;
2026-07-28T15:16:19+08:00,8768, 100;
2026-07-28T15:16:20+08:00,8768, 100;
2026-07-28T15:16:21+08:00,8768, 100;
2026-07-28T15:16:22+08:00,8768, 100;
2026-07-28T15:16:23+08:00,8768, 100;
2026-07-28T15:16:24+08:00,8768, 100;
2026-07-28T15:16:25+08:00,8768, 100;
2026-07-28T15:16:26+08:00,8768, 100;
2026-07-28T15:16:27+08:00,8768, 100;
2026-07-28T15:16:28+08:00,8768, 100;
2026-07-28T15:16:29+08:00,8768, 100;
2026-07-28T15:16:30+08:00,8768, 100;
2026-07-28T15:16:31+08:00,8768, 100;
2026-07-28T15:16:32+08:00,8768, 100;
2026-07-28T15:16:33+08:00,8768, 100;
2026-07-28T15:16:34+08:00,8768, 100;
2026-07-28T15:16:35+08:00,8768, 100;
2026-07-28T15:16:36+08:00,8768, 100;
2026-07-28T15:16:37+08:00,8768, 100;
2026-07-28T15:16:38+08:00,8768, 100;
2026-07-28T15:16:39+08:00,8768, 100;
2026-07-28T15:16:40+08:00,8768, 100;
2026-07-28T15:16:41+08:00,8768, 100;
2026-07-28T15:16:42+08:00,8768, 100;
2026-07-28T15:16:43+08:00,8768, 100;
2026-07-28T15:16:44+08:00,8768, 100;
2026-07-28T15:16:45+08:00,8768, 100;
2026-07-28T15:16:46+08:00,8768, 100;
2026-07-28T15:16:47+08:00,8768, 100;
2026-07-28T15:16:48+08:00,8768, 100;
2026-07-28T15:16:49+08:00,8768, 100;
2026-07-28T15:16:50+08:00,8768, 100;
2026-07-28T15:16:52+08:00,8768, 100;
2026-07-28T15:16:53+08:00,8768, 100;
2026-07-28T15:16:54+08:00,8768, 100;
2026-07-28T15:16:55+08:00,8768, 100;
2026-07-28T15:16:56+08:00,8768, 100;
2026-07-28T15:16:57+08:00,8768, 100;
2026-07-28T15:16:58+08:00,8768, 100;
2026-07-28T15:16:59+08:00,8768, 100;
2026-07-28T15:17:00+08:00,8768, 100;
2026-07-28T15:17:01+08:00,8768, 100;
2026-07-28T15:17:02+08:00,8768, 100;
2026-07-28T15:17:03+08:00,8768, 100;
2026-07-28T15:17:04+08:00,8768, 100;
2026-07-28T15:17:05+08:00,8768, 100;
2026-07-28T15:17:06+08:00,8768, 100;
2026-07-28T15:17:07+08:00,8768, 100;
2026-07-28T15:17:08+08:00,8768, 100;
2026-07-28T15:17:09+08:00,8768, 100;
2026-07-28T15:17:10+08:00,8768, 100;
2026-07-28T15:17:11+08:00,8768, 100;
2026-07-28T15:17:12+08:00,8768, 100;
2026-07-28T15:17:13+08:00,8768, 100;
2026-07-28T15:17:14+08:00,8768, 100;
2026-07-28T15:17:15+08:00,8768, 100;
2026-07-28T15:17:16+08:00,8768, 100;
2026-07-28T15:17:17+08:00,8768, 100;
2026-07-28T15:17:18+08:00,8768, 100;
2026-07-28T15:17:19+08:00,8768, 100;
2026-07-28T15:17:20+08:00,8768, 100;
2026-07-28T15:17:21+08:00,8768, 100;
2026-07-28T15:17:22+08:00,8768, 100;
2026-07-28T15:17:23+08:00,8768, 100;
2026-07-28T15:17:24+08:00,8768, 100;
2026-07-28T15:17:25+08:00,8768, 100;
2026-07-28T15:17:26+08:00,8768, 100;
2026-07-28T15:17:27+08:00,8768, 100;
2026-07-28T15:17:28+08:00,8768, 100;
2026-07-28T15:17:29+08:00,8768, 100;
2026-07-28T15:17:30+08:00,8768, 100;
2026-07-28T15:17:31+08:00,8768, 100;
2026-07-28T15:17:32+08:00,8768, 100;
2026-07-28T15:17:33+08:00,8768, 100;
2026-07-28T15:17:34+08:00,8768, 100;
2026-07-28T15:17:35+08:00,8768, 100;
2026-07-28T15:17:36+08:00,8768, 100;
2026-07-28T15:17:37+08:00,8768, 100;
2026-07-28T15:17:38+08:00,8768, 100;
2026-07-28T15:17:39+08:00,8768, 100;
2026-07-28T15:17:40+08:00,8768, 100;
2026-07-28T15:17:41+08:00,8768, 100;
2026-07-28T15:17:42+08:00,8768, 100;
2026-07-28T15:17:43+08:00,8768, 100;
2026-07-28T15:17:44+08:00,8768, 100;
2026-07-28T15:17:45+08:00,8768, 100;
2026-07-28T15:17:46+08:00,8768, 100;
2026-07-28T15:17:47+08:00,8768, 100;
2026-07-28T15:17:49+08:00,8768, 100;
2026-07-28T15:17:50+08:00,8768, 100;
2026-07-28T15:17:51+08:00,8768, 100;
2026-07-28T15:17:52+08:00,8768, 100;
2026-07-28T15:17:53+08:00,8768, 100;
2026-07-28T15:17:54+08:00,8768, 100;
2026-07-28T15:17:55+08:00,8768, 100;
2026-07-28T15:17:56+08:00,8768, 100;
2026-07-28T15:17:57+08:00,8768, 100;
2026-07-28T15:17:58+08:00,8768, 100;
2026-07-28T15:17:59+08:00,8768, 100;
2026-07-28T15:18:00+08:00,8768, 100;
2026-07-28T15:18:01+08:00,8768, 100;
2026-07-28T15:18:02+08:00,8768, 100;
2026-07-28T15:18:03+08:00,8768, 100;
2026-07-28T15:18:04+08:00,8768, 100;
2026-07-28T15:18:05+08:00,8768, 100;
2026-07-28T15:18:06+08:00,8768, 100;
2026-07-28T15:18:07+08:00,8768, 100;
2026-07-28T15:18:08+08:00,8768, 100;
2026-07-28T15:18:09+08:00,8768, 100;
2026-07-28T15:18:10+08:00,8768, 100;
2026-07-28T15:18:11+08:00,8768, 100;
2026-07-28T15:18:12+08:00,8768, 100;
2026-07-28T15:18:13+08:00,8768, 100;
2026-07-28T15:18:14+08:00,8768, 100;
2026-07-28T15:18:15+08:00,8768, 100;
2026-07-28T15:18:16+08:00,8768, 100;
2026-07-28T15:18:17+08:00,8768, 100;
2026-07-28T15:18:18+08:00,8768, 100;
2026-07-28T15:18:19+08:00,8768, 100;
2026-07-28T15:18:20+08:00,8768, 100;
2026-07-28T15:18:21+08:00,8768, 100;
2026-07-28T15:18:22+08:00,8768, 100;
2026-07-28T15:18:23+08:00,8768, 100;
2026-07-28T15:18:24+08:00,8768, 100;
2026-07-28T15:18:25+08:00,8768, 100;
2026-07-28T15:18:26+08:00,8768, 100;
2026-07-28T15:18:27+08:00,8768, 100;
2026-07-28T15:18:28+08:00,8768, 100;
2026-07-28T15:18:29+08:00,8768, 100;
2026-07-28T15:18:30+08:00,8768, 100;
2026-07-28T15:18:31+08:00,8768, 100;
2026-07-28T15:18:32+08:00,8768, 100;
2026-07-28T15:18:33+08:00,8768, 100;
2026-07-28T15:18:34+08:00,8768, 100;
2026-07-28T15:18:35+08:00,8768, 100;
2026-07-28T15:18:36+08:00,8768, 100;
2026-07-28T15:18:37+08:00,8768, 100;
2026-07-28T15:18:38+08:00,8768, 100;
2026-07-28T15:18:39+08:00,8768, 100;
2026-07-28T15:18:40+08:00,8768, 100;
2026-07-28T15:18:41+08:00,8768, 100;
2026-07-28T15:18:42+08:00,8768, 100;
2026-07-28T15:18:44+08:00,8768, 100;
2026-07-28T15:18:45+08:00,8768, 100;
2026-07-28T15:18:46+08:00,8768, 100;
2026-07-28T15:18:47+08:00,8768, 100;
2026-07-28T15:18:48+08:00,8768, 100;
2026-07-28T15:18:49+08:00,8768, 100;
2026-07-28T15:18:50+08:00,8768, 100;
2026-07-28T15:18:51+08:00,8768, 100;
2026-07-28T15:18:52+08:00,8768, 100;
2026-07-28T15:18:53+08:00,8768, 100;
2026-07-28T15:18:54+08:00,8768, 100;
2026-07-28T15:18:55+08:00,8768, 100;
2026-07-28T15:18:56+08:00,8768, 100;
2026-07-28T15:18:57+08:00,8768, 100;
2026-07-28T15:18:58+08:00,8768, 100;
2026-07-28T15:18:59+08:00,8768, 100;
2026-07-28T15:19:00+08:00,8768, 100;
2026-07-28T15:19:01+08:00,8768, 100;
2026-07-28T15:19:02+08:00,8768, 100;
2026-07-28T15:19:03+08:00,8768, 100;
2026-07-28T15:19:04+08:00,8768, 100;
2026-07-28T15:19:05+08:00,8768, 100;
2026-07-28T15:19:06+08:00,8768, 100;
2026-07-28T15:19:07+08:00,8768, 100;
2026-07-28T15:19:08+08:00,8768, 100;
2026-07-28T15:19:09+08:00,8768, 100;
2026-07-28T15:19:10+08:00,8768, 100;
2026-07-28T15:19:11+08:00,8768, 100;
2026-07-28T15:19:12+08:00,8768, 100;
2026-07-28T15:19:13+08:00,8768, 100;
2026-07-28T15:19:14+08:00,8768, 100;
2026-07-28T15:19:15+08:00,8768, 100;
2026-07-28T15:19:16+08:00,8768, 100;
2026-07-28T15:19:17+08:00,8768, 100;
2026-07-28T15:19:18+08:00,8768, 100;
2026-07-28T15:19:19+08:00,8768, 100;
2026-07-28T15:19:20+08:00,8768, 100;
2026-07-28T15:19:21+08:00,8768, 100;
2026-07-28T15:19:22+08:00,8768, 100;
2026-07-28T15:19:23+08:00,8768, 100;
2026-07-28T15:19:24+08:00,8768, 100;
2026-07-28T15:19:25+08:00,8768, 100;
2026-07-28T15:19:26+08:00,8768, 100;
2026-07-28T15:19:27+08:00,8768, 100;
2026-07-28T15:19:28+08:00,8768, 100;
2026-07-28T15:19:29+08:00,8768, 100;
2026-07-28T15:19:30+08:00,8768, 100;
2026-07-28T15:19:31+08:00,8768, 100;
2026-07-28T15:19:32+08:00,8768, 100;
2026-07-28T15:19:33+08:00,8768, 100;
2026-07-28T15:19:34+08:00,8768, 100;
2026-07-28T15:19:35+08:00,8768, 100;
2026-07-28T15:19:36+08:00,8768, 100;
2026-07-28T15:19:37+08:00,8768, 100;
2026-07-28T15:19:38+08:00,8768, 100;
2026-07-28T15:19:40+08:00,8768, 100;
2026-07-28T15:19:41+08:00,8768, 100;
2026-07-28T15:19:42+08:00,8768, 100;
2026-07-28T15:19:43+08:00,8768, 100;
2026-07-28T15:19:44+08:00,8768, 100;
2026-07-28T15:19:45+08:00,8768, 100;
2026-07-28T15:19:46+08:00,8768, 100;
2026-07-28T15:19:47+08:00,8768, 100;
2026-07-28T15:19:48+08:00,8768, 100;
2026-07-28T15:19:49+08:00,8768, 100;
2026-07-28T15:19:50+08:00,8768, 100;
2026-07-28T15:19:51+08:00,8768, 100;
2026-07-28T15:19:52+08:00,8768, 100;
2026-07-28T15:19:53+08:00,8768, 100;
2026-07-28T15:19:54+08:00,8768, 100;
2026-07-28T15:19:55+08:00,8768, 100;
2026-07-28T15:19:56+08:00,8768, 100;
2026-07-28T15:19:57+08:00,8768, 100;
2026-07-28T15:19:58+08:00,8768, 100;
2026-07-28T15:19:59+08:00,8768, 100;
2026-07-28T15:20:00+08:00,8768, 100;
2026-07-28T15:20:01+08:00,8768, 100;
2026-07-28T15:20:02+08:00,8768, 100;
2026-07-28T15:20:03+08:00,8768, 100;
2026-07-28T15:20:04+08:00,8768, 100;
2026-07-28T15:20:05+08:00,8768, 100;
2026-07-28T15:20:06+08:00,8768, 100;
2026-07-28T15:20:07+08:00,8768, 100;
2026-07-28T15:20:08+08:00,8768, 100;
2026-07-28T15:20:09+08:00,8768, 100;
2026-07-28T15:20:10+08:00,8768, 100;
2026-07-28T15:20:11+08:00,8768, 100;
2026-07-28T15:20:12+08:00,8768, 100;
2026-07-28T15:20:13+08:00,8768, 100;
2026-07-28T15:20:14+08:00,8768, 100;
2026-07-28T15:20:15+08:00,8768, 100;
